Customer ID,SeniorCitizen_Status,Contract,Churn,Payment Method,MonthlyCharges_Clean,Tenure,TotalCharges_Clean
7841-TZDMQ,No,Month-to-month,Yes,Credit card (automatic),46,2,84
7845-URHJN,No,Month-to-month,Yes,Bank transfer (automatic),0,8,156
7850-THJMU,No,Two year,No,Credit card (automatic),0,26,494
7850-VWJUU,No,Month-to-month,No,Bank transfer (automatic),75,23,"1,778"
7851-FLGGQ,No,Month-to-month,Yes,Mailed check,0,1,44
7851-WZEKY,No,Month-to-month,Yes,Electronic check,0,2,196
7852-LECYP,Yes,Month-to-month,No,Credit card (automatic),0,13,"1,261"
7853-GVUDZ,No,Month-to-month,Yes,Credit card (automatic),0,1,20
7853-OETYL,No,Month-to-month,No,Electronic check,0,4,129
7853-WNZSY,No,Month-to-month,No,Credit card (automatic),0,1,19
7854-EDSSA,No,Month-to-month,Yes,Electronic check,59,22,"1,254"
7854-EKTJL,No,Month-to-month,Yes,Electronic check,0,2,35
7854-FOKSF,No,Month-to-month,Yes,Electronic check,0,1,35
7855-DIWPO,No,Month-to-month,No,Electronic check,0,21,"1,493"
7856-GANIL,Yes,One year,No,Bank transfer (automatic),0,45,"4,525"
7858-GTZSP,No,Month-to-month,No,Electronic check,0,12,"1,066"
7860-KSUGX,No,Two year,No,Credit card (automatic),0,72,"4,720"
7860-UXCRM,No,Two year,No,Credit card (automatic),0,63,"4,674"
7861-UVUFT,No,Month-to-month,Yes,Electronic check,0,15,"1,308"
7868-BGSZA,No,One year,No,Electronic check,0,43,"3,581"
7868-TMWMZ,Yes,Two year,No,Bank transfer (automatic),110,60,"6,668"
7869-ZYDST,No,Month-to-month,No,Credit card (automatic),0,31,"1,882"
7872-BAAZR,No,One year,No,Bank transfer (automatic),0,53,"1,007"
7872-RDDLZ,Yes,Month-to-month,No,Electronic check,0,67,"3,725"
7873-CVMAW,No,Two year,No,Credit card (automatic),0,72,"6,362"
7874-ECPQJ,No,Month-to-month,No,Bank transfer (automatic),0,4,85
7876-AEHIG,No,One year,No,Bank transfer (automatic),0,51,"3,077"
7876-BEUTG,No,Month-to-month,No,Mailed check,0,15,720
7876-DNYAP,No,Two year,No,Credit card (automatic),0,69,"1,436"
7878-JGDKK,No,Month-to-month,No,Mailed check,0,4,220
7878-RTCZG,No,Month-to-month,No,Mailed check,0,1,19
7879-CGSFV,No,One year,No,Mailed check,0,55,"5,552"
7880-XSOJX,No,Month-to-month,No,Mailed check,0,4,146
7881-EVUAD,No,Month-to-month,Yes,Electronic check,0,2,72
7881-INRLC,No,Month-to-month,Yes,Credit card (automatic),0,45,"4,740"
7883-ROJOC,No,Month-to-month,No,Mailed check,0,19,839
7890-VYYWG,Yes,Month-to-month,Yes,Mailed check,0,3,93
7892-POOKP,No,Month-to-month,Yes,Electronic check,0,28,"3,046"
7892-QVYKW,No,Month-to-month,No,Electronic check,0,23,"1,868"
7893-IXHRQ,No,Month-to-month,Yes,Electronic check,0,1,20
7895-VONWT,No,Month-to-month,No,Electronic check,0,25,"1,293"
7898-PDWQE,No,Two year,No,Credit card (automatic),0,71,"5,727"
7901-HXJVA,No,Month-to-month,No,Electronic check,0,14,"1,117"
7901-IIDQV,No,One year,No,Bank transfer (automatic),0,24,"1,242"
7901-TBKJX,Yes,Month-to-month,No,Electronic check,0,56,"5,594"
7903-CMPEY,Yes,Month-to-month,Yes,Electronic check,0,1,80
7905-NJMXS,Yes,Month-to-month,No,Electronic check,0,7,475
7905-TVXTA,No,Month-to-month,No,Electronic check,0,5,352
7908-QCBCA,No,Month-to-month,Yes,Mailed check,0,1,69
7909-FIOIY,No,Month-to-month,No,Mailed check,0,19,434
7912-SYRQT,No,Month-to-month,Yes,Bank transfer (automatic),0,7,552
7916-VCCPB,No,Month-to-month,No,Bank transfer (automatic),0,16,"1,195"
7919-ZODZZ,No,One year,No,Mailed check,0,10,660
7921-BEPCI,No,Two year,No,Bank transfer (automatic),0,72,"4,265"
7921-LMDFQ,Yes,One year,No,Bank transfer (automatic),94,51,"4,905"
7923-IYJWY,Yes,Two year,No,Credit card (automatic),0,67,"7,839"
7924-GJZFI,Yes,Month-to-month,No,Electronic check,0,25,"1,813"
7925-PNRGI,No,Month-to-month,No,Mailed check,0,45,"3,541"
7926-IJOOU,No,Month-to-month,No,Credit card (automatic),0,1,19
7927-AUXBZ,No,Month-to-month,Yes,Electronic check,0,30,"2,555"
7928-VJYAB,No,Month-to-month,No,Electronic check,0,11,"1,020"
7929-DMBCV,No,Month-to-month,No,Mailed check,81,20,"1,683"
7929-SKFGK,No,Two year,No,Credit card (automatic),0,70,"8,244"
7931-PXHFC,No,One year,Yes,Mailed check,0,38,"2,354"
7932-WPTDS,Yes,Month-to-month,Yes,Electronic check,0,1,24
7938-OUHIO,No,Month-to-month,Yes,Electronic check,0,3,293
7940-UQQUG,No,One year,No,Bank transfer (automatic),0,64,"6,721"
7941-RCJOW,No,Two year,No,Credit card (automatic),0,65,"1,218"
7943-RQCHR,No,Month-to-month,Yes,Electronic check,0,9,889
7945-HLKEA,No,One year,No,Electronic check,0,60,"4,039"
7945-PRBVF,No,Two year,No,Bank transfer (automatic),0,35,705
7950-XWOVN,No,Month-to-month,No,Mailed check,0,11,383
7951-QKZPL,No,Two year,Yes,Mailed check,0,33,740
7951-VRDVK,No,One year,No,Bank transfer (automatic),0,36,"3,003"
7952-OBOYL,No,Month-to-month,No,Mailed check,0,3,244
7954-MLBUN,No,Two year,No,Bank transfer (automatic),0,31,"3,109"
7956-XQWGU,No,Month-to-month,No,Credit card (automatic),0,27,460
7957-RYHQD,Yes,Month-to-month,Yes,Credit card (automatic),0,40,"3,233"
7963-GQRMY,No,Month-to-month,Yes,Mailed check,0,3,134
7963-SHNDT,No,Two year,No,Mailed check,0,52,"1,982"
7964-VEXDG,No,Month-to-month,No,Electronic check,0,21,"1,747"
7964-YESJC,No,Month-to-month,No,Mailed check,0,24,"1,559"
7964-ZRKKG,No,One year,No,Bank transfer (automatic),0,67,"5,798"
7966-YOTQW,No,Month-to-month,No,Credit card (automatic),0,10,568
7967-HYCDE,No,Month-to-month,No,Bank transfer (automatic),0,8,553
7968-QUXNS,No,Month-to-month,No,Mailed check,0,6,110
7969-AULMZ,No,Month-to-month,Yes,Electronic check,0,21,"2,119"
7969-FFOWG,No,Two year,No,Mailed check,0,65,"1,292"
7971-HLVXI,No,Two year,No,Credit card (automatic),0,72,"6,130"
7973-DZRKH,No,Two year,No,Credit card (automatic),0,66,"5,930"
7975-JMZNT,No,Two year,No,Bank transfer (automatic),0,66,"6,075"
7975-TZMLR,No,One year,No,Electronic check,0,47,"4,889"
7976-CICYS,No,Month-to-month,No,Credit card (automatic),0,4,83
7977-HXJKU,No,Two year,No,Mailed check,0,21,397
7978-DKUQH,No,Month-to-month,No,Electronic check,0,25,"1,797"
7979-CORPM,No,Month-to-month,Yes,Credit card (automatic),0,24,"2,282"
7980-MHFLQ,No,Two year,No,Mailed check,0,72,"1,859"
7982-VCELR,No,Month-to-month,No,Credit card (automatic),0,36,"3,565"
7989-AWGEH,No,Month-to-month,No,Electronic check,0,49,"1,838"
7989-CHGTL,No,Month-to-month,Yes,Mailed check,0,1,19
7989-VCQOH,No,Month-to-month,No,Electronic check,0,18,"1,611"
7993-NQLJE,No,Month-to-month,No,Mailed check,0,15,"1,151"
7993-PYKOF,No,Month-to-month,Yes,Electronic check,75,8,632
7994-UYIVZ,No,Month-to-month,No,Bank transfer (automatic),0,8,659
7994-XIRTR,Yes,One year,No,Bank transfer (automatic),0,54,"3,529"
7995-ZHHNZ,No,One year,No,Credit card (automatic),0,42,"2,386"
7996-BPXHY,No,Two year,No,Bank transfer (automatic),25,13,332
7996-MHXLW,No,Two year,No,Credit card (automatic),0,66,"1,683"
7997-EASSD,No,One year,No,Credit card (automatic),0,63,"4,965"
7998-WNZEM,No,Two year,No,Bank transfer (automatic),0,71,"5,708"
7998-ZLXWN,No,Month-to-month,No,Credit card (automatic),0,15,330
8000-REIQB,Yes,Month-to-month,Yes,Electronic check,0,1,69
8003-EWNDZ,No,Month-to-month,No,Electronic check,0,10,222
8006-PYCSW,No,Month-to-month,No,Mailed check,0,2,39
8007-YYPWD,No,Two year,No,Bank transfer (automatic),0,15,369
8008-ESFLK,No,One year,No,Electronic check,0,53,"5,835"
8008-HAWED,No,Month-to-month,Yes,Electronic check,0,14,712
8008-OTEZX,No,One year,No,Mailed check,0,35,708
8010-EZLOU,Yes,Month-to-month,Yes,Electronic check,0,15,"1,217"
8012-SOUDQ,Yes,Month-to-month,No,Electronic check,0,43,"3,838"
8015-IHCGW,No,Two year,No,Electronic check,0,72,"8,425"
8016-NCFVO,Yes,Month-to-month,No,Electronic check,0,55,"6,382"
8016-ZMGMO,Yes,One year,No,Bank transfer (automatic),0,66,"4,738"
8017-LXHFA,Yes,Month-to-month,Yes,Electronic check,0,23,"2,293"
8017-UVSZU,No,Month-to-month,No,Credit card (automatic),0,40,"2,379"
8019-ENHXU,No,Month-to-month,Yes,Electronic check,0,42,"4,138"
8020-BWHYL,Yes,Month-to-month,Yes,Credit card (automatic),0,15,"1,147"
8022-BECSI,No,One year,No,Mailed check,0,22,422
8023-QHAIO,Yes,Month-to-month,No,Bank transfer (automatic),0,56,"4,275"
8024-XNAFQ,Yes,Two year,No,Bank transfer (automatic),0,72,"7,748"
8028-PNXHQ,No,Two year,No,Bank transfer (automatic),0,62,"1,424"
8029-XYPWT,Yes,Two year,No,Bank transfer (automatic),0,71,"8,016"
8033-ATFAS,No,Month-to-month,No,Mailed check,0,39,"2,341"
8033-VCZGH,No,One year,No,Electronic check,0,50,"5,231"
8034-RYTVV,No,One year,No,Credit card (automatic),0,55,"4,589"
8035-BUYVG,No,One year,Yes,Electronic check,0,40,"1,716"
8035-PWSEV,No,Month-to-month,No,Electronic check,0,6,487
8039-ACLPL,No,Two year,No,Credit card (automatic),0,72,"4,888"
8039-EQPIM,No,Two year,No,Bank transfer (automatic),0,69,"4,055"
8040-MNRTF,No,Month-to-month,No,Mailed check,0,1,71
8041-TMEID,Yes,Two year,No,Credit card (automatic),0,63,"6,991"
8042-JVNFH,No,Month-to-month,Yes,Mailed check,0,1,71
8042-RNLKO,No,One year,No,Bank transfer (automatic),0,66,"1,699"
8043-PNYSD,No,Two year,No,Mailed check,0,63,"1,245"
8044-BGWPI,No,Month-to-month,No,Electronic check,0,12,306
8046-DNVTL,No,Two year,No,Credit card (automatic),0,62,"2,345"
8048-DSDFQ,No,Month-to-month,No,Mailed check,0,1,20
8049-WJCLQ,No,Month-to-month,No,Mailed check,0,10,563
8050-DVOJX,Yes,Two year,No,Credit card (automatic),0,49,"4,060"
8050-WYBND,No,One year,No,Credit card (automatic),0,22,"1,031"
8050-XGRVL,No,One year,No,Credit card (automatic),0,62,"3,425"
8051-HJRLT,Yes,Month-to-month,Yes,Electronic check,0,1,70
8053-WWDRO,No,Month-to-month,Yes,Bank transfer (automatic),0,6,146
8058-DMYRU,Yes,Month-to-month,No,Electronic check,0,54,"4,931"
8058-INTPH,No,Month-to-month,Yes,Electronic check,0,1,79
8058-JMEQO,Yes,Month-to-month,Yes,Electronic check,0,9,762
8059-UDZFY,Yes,Month-to-month,No,Bank transfer (automatic),0,33,"3,465"
8060-HIWJJ,No,Two year,No,Credit card (automatic),0,64,"5,632"
8062-YBDOE,Yes,Month-to-month,Yes,Electronic check,0,1,69
8063-GBATB,Yes,Month-to-month,Yes,Electronic check,0,27,"2,287"
8063-RJYNF,No,Month-to-month,Yes,Electronic check,0,16,"1,483"
8064-RAVOH,No,Month-to-month,No,Electronic check,0,1,49
8065-BVEPF,Yes,Month-to-month,No,Bank transfer (automatic),0,65,"6,496"
8065-QBYTO,Yes,One year,No,Credit card (automatic),0,71,"7,181"
8065-YKXKD,No,Month-to-month,Yes,Electronic check,0,10,799
8066-POXGX,No,Month-to-month,Yes,Electronic check,0,13,446
8067-NIOYM,No,Two year,No,Credit card (automatic),0,24,490
8069-RHUXK,No,Two year,No,Credit card (automatic),0,67,"2,545"
8069-YQQAJ,No,Month-to-month,No,Mailed check,0,14,419
8070-AAWZP,Yes,Month-to-month,No,Mailed check,0,24,828
8071-SBTRN,No,Two year,No,Mailed check,0,70,"7,737"
8073-IJDCM,No,Month-to-month,Yes,Mailed check,0,1,20
8075-GXIUB,Yes,One year,No,Credit card (automatic),0,9,183
8076-FEZKJ,No,One year,No,Mailed check,0,10,225
8079-XRJRS,No,One year,Yes,Electronic check,0,65,"5,769"
8080-DDEMJ,Yes,Month-to-month,Yes,Electronic check,0,1,45
8080-POTJR,No,One year,No,Credit card (automatic),0,30,"2,427"
8082-GHXOP,No,Month-to-month,No,Mailed check,44,13,659
8083-YTZES,No,Month-to-month,Yes,Electronic check,0,4,265
8084-OIVBS,No,One year,No,Mailed check,20,11,211
8085-MSNLK,No,Two year,No,Mailed check,0,62,"6,891"
8086-OVPWV,No,Month-to-month,Yes,Electronic check,0,2,181
8087-LGYHQ,No,Month-to-month,No,Electronic check,0,9,811
8089-UZWLX,Yes,Two year,No,Bank transfer (automatic),0,71,"7,413"
8091-TTVAX,No,One year,No,Credit card (automatic),0,58,"5,681"
8092-NLTGF,No,Two year,No,Bank transfer (automatic),0,72,"1,777"
8095-WANWK,No,Month-to-month,No,Mailed check,0,10,428
8096-LOIST,No,Month-to-month,No,Electronic check,0,19,"1,093"
8097-OMULG,No,One year,No,Credit card (automatic),0,59,"4,541"
8097-VBQTZ,No,Month-to-month,No,Mailed check,0,54,"3,883"
8098-LLAZX,Yes,Month-to-month,Yes,Electronic check,0,4,396
8098-TDCBU,No,Two year,No,Electronic check,0,42,"1,108"
8099-MZPUJ,No,Two year,No,Credit card (automatic),0,48,"5,443"
8100-HZZLJ,No,Month-to-month,No,Electronic check,0,43,"2,737"
8100-PNJMH,No,Two year,No,Credit card (automatic),0,68,"6,132"
8104-OSKWT,No,Month-to-month,No,Electronic check,0,12,"1,001"
8106-GWQOK,No,Two year,No,Bank transfer (automatic),60,38,"2,193"
8107-KNCIM,Yes,Month-to-month,No,Electronic check,0,14,"1,013"
8107-RZLNV,No,Two year,No,Bank transfer (automatic),0,72,"7,565"
8108-UXRQN,No,Month-to-month,No,Electronic check,0,11,565
8109-YUOHE,No,One year,No,Mailed check,0,17,946
8111-BKVDS,No,Month-to-month,No,Bank transfer (automatic),0,10,449
8111-RKSPX,No,Month-to-month,Yes,Bank transfer (automatic),0,4,305
8111-SLLHI,Yes,Month-to-month,Yes,Electronic check,0,39,"4,284"
8118-LSUEL,Yes,Month-to-month,Yes,Electronic check,0,23,"2,483"
8118-TJAFG,No,Month-to-month,No,Electronic check,0,9,906
8120-JDCAM,No,Month-to-month,No,Mailed check,0,4,284
8123-QBNAZ,No,Month-to-month,No,Credit card (automatic),0,36,"3,684"
8124-NZVGJ,No,One year,No,Mailed check,0,6,255
8125-QPFJD,No,Two year,No,Bank transfer (automatic),0,72,"6,065"
8128-YVJRG,No,Month-to-month,Yes,Mailed check,0,7,604
8129-GMVGI,No,Two year,No,Mailed check,0,56,"1,090"
8132-YPVBX,No,Month-to-month,No,Mailed check,0,6,514
8133-ANHHJ,Yes,One year,No,Bank transfer (automatic),103,49,"5,166"
8138-EALND,No,Month-to-month,No,Mailed check,0,15,311
8143-ETQTI,No,Two year,No,Mailed check,0,23,451
8144-DGHXP,No,Two year,No,Electronic check,0,54,"4,299"
8146-QQKZH,No,Two year,No,Bank transfer (automatic),0,71,"5,924"
8148-BPLZQ,No,Month-to-month,No,Electronic check,0,34,"1,734"
8148-NLEGT,No,Two year,No,Electronic check,0,42,"1,014"
8148-WOCMK,No,Two year,No,Credit card (automatic),0,8,125
8149-AIQCG,No,Month-to-month,No,Credit card (automatic),0,39,"2,730"
8149-RSOUN,No,Month-to-month,Yes,Electronic check,0,1,93
8150-QUDFX,No,Month-to-month,No,Mailed check,0,2,51
8152-UOBNY,Yes,One year,No,Electronic check,0,50,"5,347"
8152-VETUR,No,Two year,No,Credit card (automatic),0,72,"6,869"
8155-IBNHG,No,Month-to-month,Yes,Credit card (automatic),0,24,"1,747"
8158-WPEZG,No,Month-to-month,No,Electronic check,0,11,425
8160-HOWOX,No,Month-to-month,No,Electronic check,0,7,458
8161-QYMTT,No,Month-to-month,No,Electronic check,0,7,701
8164-OCKUJ,No,Two year,No,Mailed check,0,59,"1,286"
8165-CBKXO,No,Two year,No,Credit card (automatic),0,66,"3,708"
8165-ZJRNM,No,Two year,No,Bank transfer (automatic),0,72,"1,679"
8166-ORCHU,Yes,One year,No,Electronic check,0,33,"3,055"
8166-ZZTFS,Yes,Two year,Yes,Bank transfer (automatic),0,66,"5,265"
8167-GJLRN,No,Month-to-month,No,Electronic check,0,3,82
8168-UQWWF,No,Month-to-month,Yes,Bank transfer (automatic),0,11,"1,105"
8169-SAEJD,Yes,Two year,No,Credit card (automatic),0,69,"3,952"
8173-RXAYP,No,Two year,No,Mailed check,0,24,452
8174-LNWMW,No,Two year,No,Credit card (automatic),0,31,689
8174-TBVCF,No,Two year,No,Credit card (automatic),0,70,"6,859"
8178-EYZUO,No,Month-to-month,Yes,Electronic check,0,46,"4,154"
8180-AKMJV,No,Month-to-month,No,Credit card (automatic),0,1,44
8181-YHCMF,No,Two year,No,Credit card (automatic),0,68,"4,109"
8182-BJDSI,No,Month-to-month,Yes,Electronic check,0,28,"2,625"
8182-PNAGI,No,Month-to-month,Yes,Bank transfer (automatic),0,12,593
8183-ONMXC,No,Month-to-month,Yes,Electronic check,0,2,159
8184-WMOFI,No,One year,No,Credit card (automatic),0,62,"4,487"
8185-UPYBR,No,Month-to-month,Yes,Electronic check,0,6,438
8189-DUKMV,No,One year,No,Bank transfer (automatic),0,4,79
8189-HBVRW,No,Month-to-month,No,Electronic check,0,53,"4,921"
8189-XRIKE,Yes,Month-to-month,No,Electronic check,0,32,"2,897"
8190-ZTQFB,No,One year,No,Electronic check,0,41,"2,075"
8191-XWSZG,No,One year,No,Mailed check,0,52,"1,022"
8194-PEEBY,No,One year,No,Mailed check,0,24,533
8197-BFWVU,No,Two year,No,Bank transfer (automatic),0,72,"6,688"
8198-RKSZG,No,Month-to-month,No,Credit card (automatic),0,14,"1,137"
8199-ZLLSA,No,One year,Yes,Bank transfer (automatic),0,67,"7,804"
8200-KLNYW,No,One year,No,Mailed check,0,21,"1,714"
8200-LGKSR,No,Two year,No,Electronic check,0,71,"6,126"
8201-AAXCB,No,Month-to-month,No,Electronic check,0,25,"1,404"
8203-XJZRC,No,Month-to-month,No,Mailed check,0,1,20
8204-TIFGJ,No,Month-to-month,No,Bank transfer (automatic),0,23,470
8204-YJCLA,Yes,Two year,No,Bank transfer (automatic),0,72,"4,732"
8205-MQUGY,No,Month-to-month,No,Electronic check,0,12,571
8205-OTCHB,No,One year,Yes,Bank transfer (automatic),0,22,903
8205-VSLRB,No,Two year,No,Credit card (automatic),0,70,"5,498"
8207-DMRVL,No,Two year,No,Bank transfer (automatic),0,72,"8,306"
8207-VVMYB,No,Two year,No,Bank transfer (automatic),26,70,"2,006"
8208-EUMTE,No,Two year,No,Mailed check,0,16,916
8212-CRQXP,No,Month-to-month,No,Credit card (automatic),80,22,"1,706"
8212-DJRCH,No,Month-to-month,No,Mailed check,0,5,434
8213-TAZPM,No,One year,No,Bank transfer (automatic),0,69,"7,493"
8215-NGSPE,No,Two year,No,Mailed check,20,42,833
8216-AZUUZ,No,Two year,No,Electronic check,0,42,"4,303"
8217-QYOHV,No,Month-to-month,No,Mailed check,0,5,266
8218-FFJDS,No,Two year,No,Bank transfer (automatic),0,72,"6,058"
8219-VYBVI,No,Two year,No,Mailed check,25,39,"1,004"
8220-OCUFY,No,One year,No,Electronic check,0,21,"1,258"
8221-EQDGL,No,Month-to-month,No,Mailed check,61,35,"2,130"
8221-HVAYI,No,Two year,No,Credit card (automatic),0,35,"2,490"
8224-DWCKX,Yes,Month-to-month,No,Credit card (automatic),0,12,828
8224-IVVPA,No,Month-to-month,No,Mailed check,0,27,"1,652"
8224-KDLKN,No,Two year,No,Bank transfer (automatic),25,72,"1,738"
8224-UAXBZ,No,One year,No,Electronic check,0,58,"2,540"
8225-BTJAU,Yes,Month-to-month,Yes,Electronic check,0,10,793
8226-BXGES,No,One year,No,Bank transfer (automatic),0,64,"5,692"
8229-BUJHX,No,Two year,No,Bank transfer (automatic),0,71,"1,500"
8229-MYEJZ,No,Month-to-month,No,Electronic check,0,10,498
8229-TNIQA,No,Month-to-month,Yes,Mailed check,0,4,196
8231-BSWXX,No,One year,No,Credit card (automatic),0,71,"5,552"
8232-CTLKO,No,Two year,No,Electronic check,0,66,"3,996"
8232-UTFOZ,No,Two year,No,Credit card (automatic),0,69,"1,399"
8234-GSZYK,No,Two year,No,Bank transfer (automatic),0,43,"1,110"
8237-ULIXL,No,Two year,No,Credit card (automatic),0,72,"1,871"
8241-JUIQO,No,One year,No,Bank transfer (automatic),0,61,"1,336"
8242-JSVBO,No,Month-to-month,No,Bank transfer (automatic),0,7,322
8242-PDSGJ,No,Two year,No,Credit card (automatic),0,70,"2,692"
8242-SOQUO,Yes,Month-to-month,No,Electronic check,0,5,392
8245-UMPYT,Yes,Month-to-month,Yes,Electronic check,0,16,"1,581"
8246-SHFGA,No,Month-to-month,No,Credit card (automatic),0,17,385
8249-THVEC,No,One year,No,Mailed check,0,51,997
8250-ZNGGW,Yes,Month-to-month,No,Credit card (automatic),0,5,287
8257-RZAHR,No,Month-to-month,Yes,Bank transfer (automatic),0,14,941
8258-GSTJK,Yes,Month-to-month,Yes,Electronic check,77,3,237
8259-DZLIZ,No,One year,No,Bank transfer (automatic),0,64,"3,399"
8259-NFJTV,No,Month-to-month,No,Mailed check,0,7,246
8260-NGFNY,No,Month-to-month,Yes,Mailed check,0,1,25
8261-GWDBQ,Yes,Two year,No,Bank transfer (automatic),0,60,"6,925"
8262-COGGB,No,Month-to-month,No,Mailed check,0,1,20
8263-JQAIK,Yes,Month-to-month,Yes,Mailed check,0,2,47
8263-OKETD,No,Month-to-month,No,Credit card (automatic),0,20,"1,370"
8263-QMNTJ,No,Two year,No,Electronic check,0,72,"8,425"
8265-HKSOW,No,Two year,No,Credit card (automatic),0,72,"7,658"
8266-VBFQL,No,Month-to-month,No,Electronic check,0,4,356
8267-KFGYD,No,Month-to-month,No,Mailed check,0,1,21
8267-ZNYVZ,No,One year,Yes,Electronic check,0,33,"3,361"
8268-YDIXR,No,One year,No,Electronic check,0,56,"5,253"
8270-RKSAP,No,Month-to-month,No,Electronic check,0,9,597
8272-ONJLV,No,One year,No,Electronic check,0,12,"1,184"
8276-MQBYC,Yes,Month-to-month,Yes,Electronic check,0,51,"4,913"
8277-RVRSV,No,One year,No,Credit card (automatic),0,33,800
8280-MQRQN,No,Month-to-month,Yes,Mailed check,0,1,50
8285-ABVLB,No,Two year,No,Credit card (automatic),0,70,"1,328"
8286-AFUYI,No,Month-to-month,No,Electronic check,0,1,47
8290-YWKHZ,Yes,Month-to-month,Yes,Electronic check,0,32,"2,931"
8292-FRFZQ,No,One year,No,Bank transfer (automatic),0,39,"1,700"
8292-ITGYJ,No,Two year,No,Bank transfer (automatic),0,45,"1,138"
8292-TYSPY,No,Month-to-month,Yes,Credit card (automatic),55,19,"1,046"
8294-UIMBA,No,One year,No,Bank transfer (automatic),0,30,"2,638"
8295-FHIVV,No,Month-to-month,No,Mailed check,0,7,168
8295-KMENE,No,Two year,No,Mailed check,0,59,"4,519"
8305-VHZBZ,No,Month-to-month,Yes,Mailed check,0,1,20
8309-IEYJD,Yes,Month-to-month,No,Mailed check,0,1,70
8309-PPCED,No,Two year,No,Bank transfer (automatic),0,72,"7,982"
8311-UEUAB,No,Two year,No,Electronic check,0,67,"5,229"
8313-AFGBW,No,Two year,No,Electronic check,0,47,"3,522"
8313-KTIHG,No,Month-to-month,No,Electronic check,0,4,249
8313-NDOIA,No,Month-to-month,No,Electronic check,0,24,"2,494"
8314-DPQHL,No,One year,No,Mailed check,0,9,463
8314-HTWVE,No,Two year,No,Mailed check,0,7,144
8316-BBQAY,No,Two year,No,Credit card (automatic),0,65,"3,921"
8317-BVKSO,No,Month-to-month,No,Electronic check,0,14,299
8318-LCNBW,No,One year,No,Credit card (automatic),0,35,"1,930"
8319-QBEHW,No,One year,No,Bank transfer (automatic),0,26,"1,023"
8325-QRPZR,No,Month-to-month,No,Electronic check,0,7,525
8327-LZKAS,Yes,One year,Yes,Electronic check,0,43,"4,533"
8327-WKMIE,No,One year,No,Credit card (automatic),0,37,785
8328-SKJNO,No,One year,No,Bank transfer (automatic),0,23,947
8329-GWVPJ,No,Month-to-month,No,Bank transfer (automatic),0,50,"3,557"
8329-IBCTI,No,Month-to-month,Yes,Mailed check,0,1,19
8329-UTMVM,Yes,One year,No,Bank transfer (automatic),0,27,"2,964"
8331-ZXFOE,No,One year,No,Credit card (automatic),0,58,"4,299"
8332-OSJDW,No,One year,No,Mailed check,0,12,314
8336-TAVKX,Yes,Two year,No,Bank transfer (automatic),0,72,"5,682"
8337-MSSXB,No,Month-to-month,Yes,Electronic check,0,14,"1,180"
8337-UPOAQ,Yes,Month-to-month,Yes,Electronic check,0,10,914
8338-QIUNR,No,Two year,No,Credit card (automatic),0,72,"4,811"
8344-WFMFH,No,Month-to-month,No,Electronic check,0,9,484
8345-MVDYC,No,Two year,No,Bank transfer (automatic),0,45,"3,618"
8347-GDTMP,No,Two year,No,Credit card (automatic),0,64,"1,225"
8348-HFYIV,No,Month-to-month,Yes,Electronic check,0,2,90
8348-JLBUG,Yes,One year,No,Credit card (automatic),0,64,"5,017"
8350-NYMVI,No,Month-to-month,No,Bank transfer (automatic),0,39,"1,597"
8356-WUAOJ,No,Month-to-month,No,Electronic check,45,1,45
8357-EQXFO,No,Month-to-month,Yes,Electronic check,0,7,660
8361-LBRDI,No,Two year,No,Credit card (automatic),0,58,"1,423"
8361-LTMKD,Yes,Month-to-month,Yes,Mailed check,0,4,306
8364-TRMMK,No,Month-to-month,Yes,Mailed check,0,3,151
8372-JUXUI,No,Month-to-month,Yes,Electronic check,0,1,74
8374-UULRV,No,Two year,No,Credit card (automatic),0,72,"6,309"
8374-XGEJJ,Yes,Month-to-month,Yes,Electronic check,101,43,"4,388"
8375-DKEBR,Yes,Month-to-month,Yes,Electronic check,0,1,69
8375-KVTHK,No,One year,No,Electronic check,0,68,"6,754"
8378-LKJAF,No,Month-to-month,No,Credit card (automatic),0,38,"3,956"
8380-MQINP,No,Two year,No,Mailed check,0,55,"1,079"
8380-PEFPE,No,Month-to-month,Yes,Electronic check,0,1,71
8382-SHQEH,No,Month-to-month,Yes,Electronic check,0,8,764
8383-SGHJU,No,One year,No,Electronic check,0,33,"1,952"
8384-FZBJK,No,Month-to-month,No,Electronic check,0,57,"5,611"
8387-MOJJT,No,Month-to-month,Yes,Credit card (automatic),0,42,"3,384"
8387-UGUSU,No,Month-to-month,No,Mailed check,0,15,284
8388-DMKAE,No,Two year,No,Mailed check,0,8,174
8388-FYNPZ,No,Month-to-month,No,Electronic check,0,4,245
8390-FESFV,No,Two year,No,Bank transfer (automatic),0,62,"5,193"
8393-DLHGA,No,Month-to-month,Yes,Electronic check,0,25,"2,448"
8393-JMVMB,No,Month-to-month,No,Mailed check,0,1,19
8395-ETZKQ,Yes,One year,No,Bank transfer (automatic),0,68,"1,193"
8397-MVTAZ,No,Month-to-month,Yes,Electronic check,0,34,"3,480"
8398-TBIYD,No,Two year,No,Bank transfer (automatic),0,72,"6,185"
8399-YNDCH,Yes,Month-to-month,Yes,Bank transfer (automatic),0,21,"1,236"
8400-WZICQ,No,Month-to-month,No,Electronic check,0,55,"3,131"
8401-EMUWF,No,Month-to-month,No,Bank transfer (automatic),0,42,"3,058"
